Name	WMC	DIT	NOCC	CBO	RFC	LCOM	WMC*	NOM	MPC	DAC	SIZE1	SIZE2	DSC	NOH	ANA	DAM	DCC	CAMC	MOA	MFA	NOP	CIS	NPM	Reusability	Flexibility	Understandability	Functionality	Extendibility	Effectiveness	FanIn	ClassNames
MPChartExample/src/com/xxmassdeveloper/mpchartexample/listviewitems/LineChartItem.java	2.0	1	0	5.0	12.0	1.0	1.5	2.0	10.0	1	58	4	2	0	1	1.0	5.0	-0.5	1	0.8666666666666667	0	2	2	0.625	-0.5	-3.1350000000000002	0.8200000000000001	-1.5666666666666667	0.7733333333333334	1	com.xxmassdeveloper.mpchartexample.listviewitems.LineChartItem.ViewHolder/com.xxmassdeveloper.mpchartexample.listviewitems.LineChartItem
MPChartLib/src/com/github/mikephil/charting/utils/FileUtils.java	4.0	0	0	2.0	20.0	6.0	1.7999999523162842	4.0	16.0	0	244	5	1	0	0	1.0	2.0	0.5833333333333334	0	0.0	0	4	4	2.1458333333333335	-0.25	-1.7875	1.17	-1.0	0.2	1	com.github.mikephil.charting.utils.FileUtils
MPChartLib/src/com/github/mikephil/charting/buffer/AbstractBuffer.java	6.0	0	2	1.0	6.0	15.0	1.399999976158142	6.0	0.0	0	18	12	1	1	0	0.8333333333333334	1.0	0.2222222222222222	0	0.0	1	6	6	3.3055555555555554	0.45833333333333337	-2.6216666666666666	2.006666666666667	0.0	0.3666666666666667	7	com.github.mikephil.charting.buffer.AbstractBuffer
MPChartLib/src/com/github/mikephil/charting/data/CombinedData.java	13.0	2	0	11.0	42.0	78.0	2.0	13.0	29.0	5	90	18	1	0	1	1.0	11.0	0.07692307692307693	5	0.8088235294117647	0	13	13	4.269230769230769	0.0	-8.224615384615385	3.0892307692307694	-4.595588235294118	1.561764705882353	4	com.github.mikephil.charting.data.CombinedData
MPChartLib/src/com/github/mikephil/charting/charts/CombinedChart.java	16.0	0	0	11.0	36.0	120.0	1.6875	16.0	20.0	0	103	20	1	0	3	1.0	11.0	0.10416666666666667	0	0.0	0	14	14	4.776041666666666	-2.5	-9.865625	3.3125000000000004	-4.0	0.8	2	com.github.mikephil.charting.charts.CombinedChart
MPChartLib/src/com/github/mikephil/charting/listener/BarLineChartTouchListener.java	17.0	0	0	6.0	42.0	136.0	4.058823585510254	17.0	25.0	1	446	31	1	0	1	1.0	6.0	0.25	1	0.0	0	9	9	3.5625	-0.75	-7.8375	2.23	-2.5	0.6000000000000001	1	com.github.mikephil.charting.listener.BarLineChartTouchListener
MPChartLib/src/com/github/mikephil/charting/renderer/BarChartRenderer.java	9.0	2	1	17.0	129.0	36.0	4.222222328186035	9.0	120.0	2	370	14	1	0	1	1.0	17.0	0.24074074074074073	2	0.71875	0	6	6	-0.6898148148148149	-3.0	-8.830555555555556	1.568888888888889	-7.640625	0.9437500000000001	2	com.github.mikephil.charting.renderer.BarChartRenderer
MPChartExample/src/com/xxmassdeveloper/mpchartexample/RadarChartActivitry.java	4.0	0	0	12.0	43.0	6.0	4.0	4.0	39.0	1	191	7	1	0	1	1.0	12.0	0.25	1	0.0	0	3	3	-0.9375	-2.25	-5.5275	0.91	-5.5	0.6000000000000001	1	com.xxmassdeveloper.mpchartexample.RadarChartActivitry
MPChartLib/src/com/github/mikephil/charting/interfaces/datasets/IRadarDataSet.java	8.0	4	0	1.0	8.0	28.0	0.8888888955116272	8.0	0.0	0	0	8	1	0	7	-1.0	1.0	0.125	0	0.9844660194174757	0	0	0	0.28125	-0.5	-5.898750000000001	0.235	3.492233009708738	1.3968932038834954	3	com.github.mikephil.charting.interfaces.datasets.IRadarDataSet
MPChartExample/src/com/xxmassdeveloper/mpchartexample/ScrollViewActivity.java	2.0	0	0	5.0	12.0	1.0	0.6666666865348816	2.0	10.0	1	47	3	1	0	1	1.0	5.0	0.5	1	0.0	0	0	0	-0.625	-0.5	-2.475	0.28	-2.0	0.6000000000000001	1	com.xxmassdeveloper.mpchartexample.ScrollViewActivity
MPChartExample/src/com/xxmassdeveloper/mpchartexample/PiePolylineChartActivity.java	10.0	0	0	10.0	43.0	45.0	2.0	10.0	33.0	1	222	14	1	0	0	1.0	10.0	0.14444444444444443	1	0.0	0	7	7	1.536111111111111	-1.75	-6.552333333333333	1.7773333333333334	-5.0	0.4	1	com.xxmassdeveloper.mpchartexample.PiePolylineChartActivity
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/CandleDataProvider.java	1.0	2	0	2.0	1.0	0.0	0.5	1.0	0.0	0	0	1	1	0	2	-1.0	2.0	-1.0	0	0.984375	0	0	0	-0.25	-0.75	-2.64	0.1	0.4921875	0.39687500000000003	2	com.github.mikephil.charting.interfaces.dataprovider.CandleDataProvider
MPChartExample/src/com/xxmassdeveloper/mpchartexample/listviewitems/PieChartItem.java	3.0	1	0	6.0	16.0	3.0	1.3333333730697632	3.0	13.0	1	65	6	2	0	1	1.0	6.0	-0.6666666666666667	1	0.8125	0	2	2	0.33333333333333326	-0.75	-3.8500000000000005	0.8	-2.09375	0.7625000000000001	1	com.xxmassdeveloper.mpchartexample.listviewitems.PieChartItem/com.xxmassdeveloper.mpchartexample.listviewitems.PieChartItem.ViewHolder
MPChartLib/src/com/github/mikephil/charting/data/PieData.java	6.0	1	1	5.0	24.0	15.0	1.0	6.0	18.0	0	36	6	1	0	1	-1.0	5.0	0.20833333333333334	0	0.9016393442622951	0	5	5	1.8020833333333333	-1.5	-4.55125	1.345	-1.5491803278688525	0.18032786885245902	6	com.github.mikephil.charting.data.PieData
MPChartLib/src/com/github/mikephil/charting/charts/Chart.java	105.0	0	2	20.0	225.0	5460.0	1.6138614416122437	105.0	120.0	13	687	143	1	0	0	0.0	20.0	0.032034632034632034	0	0.0	0	0	0	-4.491991341991342	-5.0	-41.56942857142857	0.22384415584415585	-10.0	0.0	6	com.github.mikephil.charting.charts.Chart
MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java	20.0	8	0	3.0	26.0	190.0	1.600000023841858	20.0	6.0	0	139	28	1	0	9	1.0	3.0	0.1125	0	0.9710144927536232	0	18	18	8.778125	-0.5	-10.522875	4.1935	3.4855072463768115	2.1942028985507247	11	com.github.mikephil.charting.data.BarDataSet
MPChartLib/src/com/github/mikephil/charting/formatter/LargeValueFormatter.java	5.0	2	0	4.0	15.0	10.0	1.2000000476837158	5.0	10.0	0	30	9	1	0	1	1.0	4.0	0.225	0	0.0	0	4	4	1.55625	-0.75	-3.2257500000000006	1.127	-1.5	0.4	1	com.github.mikephil.charting.formatter.LargeValueFormatter
MPChartExample/src/com/xxmassdeveloper/mpchartexample/PieChartActivity.java	10.0	0	0	10.0	39.0	45.0	2.0	10.0	29.0	1	215	14	1	0	0	1.0	10.0	0.14444444444444443	1	0.0	0	7	7	1.536111111111111	-1.75	-6.552333333333333	1.7773333333333334	-5.0	0.4	1	com.xxmassdeveloper.mpchartexample.PieChartActivity
MPChartLib/src/com/github/mikephil/charting/data/ScatterDataSet.java	9.0	11	0	4.0	16.0	36.0	1.0	9.0	7.0	0	41	13	1	0	15	1.0	4.0	0.14814814814814814	0	0.9925434962717481	0	9	9	4.037037037037037	-0.75	-9.191111111111113	2.2177777777777776	5.996271748135874	3.3985086992543496	4	com.github.mikephil.charting.data.ScatterDataSet
MPChartLib/src/com/github/mikephil/charting/data/realm/implementation/RealmLineData.java	0.0	3	0	1.0	0.0	0.0	-1.0	0.0	0.0	0	2	0	1	0	1	-1.0	1.0	-1.0	0	1.0	0	0	0	0.0	-0.5	-1.6500000000000001	0.1	0.5	0.2	0	com.github.mikephil.charting.data.realm.implementation.RealmLineData
